Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8852 ;9673;23715;159058;2;16.00;6;5;1;0;24;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;Bombas FC;MASCULINO;Barajas
2024;8852 ;9673;23715;159060;1;18.00;6;6;0;0;30;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;LA ELIPA F.S.;MASCULINO;Barajas
2024;8852 ;9673;23715;157342;3;14.00;6;4;2;0;18;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;CANINOS F.C.;MASCULINO;Barajas
2024;8852 ;9673;23715;159059;4;13.00;6;4;1;1;20;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;FIEBRE AMARILLA F.S;MASCULINO;Barajas
2024;8852 ;9673;23715;159251;5;8.00;6;2;2;2;18;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;ALARÓ 2003;MASCULINO;Barajas
2024;8852 ;9673;23715;157341;6;8.00;6;2;2;2;17;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;C.N. PISCIS;MASCULINO;Barajas
2024;8852 ;9673;23715;159063;7;6.00;6;2;0;4;18;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;VODKA JUNIORS;MASCULINO;Barajas
2024;8852 ;9673;23715;159062;10;4.00;6;1;1;4;16;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;Los Pishitas;MASCULINO;Barajas
2024;8852 ;9673;23715;159061;11;3.00;6;1;0;5;8;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;LOS PERICOS;MASCULINO;Barajas
2024;8852 ;9673;23715;157345;8;6.00;6;2;0;4;12;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;LA TARTANA;MASCULINO;Barajas
2024;8852 ;9673;23715;157346;9;4.00;6;1;1;4;13;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;Los Diablos Cojos;MASCULINO;Barajas
2024;8852 ;9673;23715;157340;12;3.00;6;1;0;5;6;27;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR DOM TAR FS SEN CDMBAR;FUTBOL SALA;SENIOR ;BRASIL;MASCULINO;Barajas
2024;8852 ;9673;23719;166718;2;9.00;4;3;0;1;15;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ZARAGOZA ALARÓ A;MIXTO;Barajas
2024;8852 ;9673;23719;166714;1;9.00;3;3;0;0;30;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;GUADALAJARA ALARÓ A;MIXTO;Barajas
2024;8852 ;9673;23719;166712;4;7.00;4;2;1;1;20;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;Ciudad Pegaso;MIXTO;Barajas
2024;8852 ;9673;23719;166716;5;6.00;3;2;0;1;12;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;MARGARET ALARÓ A;MIXTO;Barajas
2024;8852 ;9673;23719;166719;3;9.00;4;3;0;1;19;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ZARAGOZA ALARÓ B;MIXTO;Barajas
2024;8852 ;9673;23719;166715;6;4.00;4;1;1;2;17;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;GUADALAJARA ALARÓ B;MIXTO;Barajas
2024;8852 ;9673;23719;166713;7;3.00;3;1;0;2;15;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;GOYA TEAM HISPANIDAD;MIXTO;Barajas
2024;8852 ;9673;23719;166717;8;.00;3;0;0;3;5;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;SAN PEDRO;MIXTO;Barajas
2024;8852 ;9673;23719;166720;9;.00;4;0;0;4;5;45;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM BAR SAB MAÑ FS ALE MIX;FUTBOL SALA;ALEVIN ;ZARAGOZA ALARÓ C;MIXTO;Barajas
2024;8870 ;9745;26526;166415;1;11.00;4;3;0;0;8;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;King's College A;FEMENINO;Villaverde
2024;8870 ;9745;26526;166410;2;10.00;4;3;0;1;7;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;ADESO LOS ÁNGELES;FEMENINO;Villaverde
2024;8870 ;9745;26526;166411;3;9.00;4;3;0;0;6;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;C.D. CIUDAD DE LOS ÁNGELES;FEMENINO;Villaverde
2024;8870 ;9745;26526;166413;4;9.00;4;3;0;0;6;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;CV Getafe Azul;FEMENINO;Villaverde
2024;8870 ;9745;26526;166417;5;4.00;4;0;0;0;4;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;PLAZA CASTILLA - PRINCIPE FELIPE 2012;FEMENINO;Villaverde
2024;8870 ;9745;26526;166414;6;2.00;4;0;0;0;2;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;CV Getafe Morado;FEMENINO;Villaverde
2024;8870 ;9745;26526;166412;7;2.00;4;0;0;2;2;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;CV Getafe Amarillo;FEMENINO;Villaverde
2024;8870 ;9745;26526;166416;8;1.00;4;0;0;1;1;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VIL SAB MAÑ VB INF FEM GREENFIELD;VOLEIBOL;INFANTIL ;King's College B;FEMENINO;Villaverde
2024;8860 ;9705;24358;158648;1;16.00;6;4;0;0;16;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;GMS THETA;FEMENINO;Latina
2024;8860 ;9705;24358;158649;2;14.00;6;3;0;1;14;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;Irlandesas Madrid;FEMENINO;Latina
2024;8860 ;9705;24358;158653;3;13.00;6;3;0;0;13;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;VGR;FEMENINO;Latina
2024;8860 ;9705;24358;158644;4;9.00;5;2;0;1;9;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;CD PRODET SOROLLA;FEMENINO;Latina
2024;8860 ;9705;24358;158647;5;9.00;6;1;0;2;9;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;Club Voleibol Valdemoro;FEMENINO;Latina
2024;8860 ;9705;24358;158645;6;8.00;5;2;0;2;8;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;CHAMARTEAM;FEMENINO;Latina
2024;8860 ;9705;24358;158651;7;8.00;5;2;0;2;8;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;PUNTO PELOTA;FEMENINO;Latina
2024;8860 ;9705;24358;158652;9;4.00;5;0;0;2;4;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;SALESIANOS SAN MIGUEL;FEMENINO;Latina
2024;8860 ;9705;24358;158646;8;5.00;5;1;0;0;5;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;Club Black Panthers Femenino Rainbow Sqad;FEMENINO;Latina
2024;8860 ;9705;24358;158650;10;4.00;5;1;0;1;4;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;MADRID SUR LATINA A;FEMENINO;Latina
2024;8860 ;9705;24358;158654;11;.00;6;0;0;0;0;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;VOLEIBOL USERA;FEMENINO;Latina
2024;8862 ;9713;24654;167547;3;10.00;4;3;1;0;19;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;Sparta F.C;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167545;1;10.00;4;3;1;0;21;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;ESTRELLA C.F.;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167544;2;10.00;4;3;1;0;14;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;Escuela Deportiva HCB;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167541;4;8.00;4;2;2;0;17;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;A.D. MADRID SUR "C";MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167542;6;3.00;4;1;0;3;5;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;A.D. MADRID SUR "D";MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167540;7;.00;4;0;0;4;5;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;A.D. MADRID SUR "B";MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167546;5;3.00;4;1;0;3;13;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;la plaza;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24654;167543;8;-3.00;4;0;1;3;7;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 INF MAS;FUTBOL 7;INFANTIL ;El Ruedo FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24619;167523;1;9.00;3;3;0;0;20;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;CEU SAN PABLO SANCHINARRO A;MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167524;4;6.00;3;2;0;1;20;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;CEU SAN PABLO SANCHINARRO C;MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167519;2;7.00;4;2;1;1;19;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;A.D. MADRID SUR "A";MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167526;3;7.00;4;2;1;1;14;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;Escuela Municipal "Wilfred";MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167521;6;3.00;3;1;0;2;5;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;C.D.E. ATHLETIC JUNIOR;MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167525;7;3.00;4;1;0;3;5;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;CEU San Pablo Sanchinarro E;MIXTO;Puente de Vallecas
2024;8862 ;9713;24619;167520;5;6.00;4;2;0;2;17;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G1;FUTBOL 7;BENJAMIN ;A.D. MADRID SUR "C";MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167529;1;12.00;4;4;0;0;42;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;CEU SAN PABLO SANCHINARRO B;MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167531;3;7.00;4;2;1;1;20;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;Dragones de Lavapiés;MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167530;5;6.00;4;2;0;2;23;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;CEU SAN PABLO SANCHINARRO D;MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167528;2;9.00;4;3;0;1;16;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;A.D. MADRID SUR "D";MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167527;6;4.00;4;1;1;2;19;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;A.D. MADRID SUR "B";MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167534;4;6.00;4;2;0;2;8;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;STELLA MARIS;MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167532;7;3.00;4;1;0;3;11;29;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;E.F. JUVENTUD MADRID;MIXTO;Puente de Vallecas
2024;8862 ;9713;26570;167533;8;.00;4;0;0;4;1;47;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 BEN MIX G2;FUTBOL 7;BENJAMIN ;Escuela Municipal "Wilfred" B;MIXTO;Puente de Vallecas
2024;8862 ;9713;24610;159434;1;15.00;6;5;0;1;43;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Sd parroquinha;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159436;2;15.00;6;5;0;1;24;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;BANDIDOS;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159430;5;11.00;6;3;2;1;14;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Raimon Vallecano;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159423;3;12.00;6;4;0;2;22;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Astra Plosca;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159425;4;12.00;6;4;0;2;28;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Elipa Viejas Glorias;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159426;6;8.00;6;2;2;2;17;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Jogo bonito FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159432;8;8.00;6;2;2;2;25;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Real Furcia CF;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159433;7;8.00;6;2;2;2;16;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Real Valencia Balompie;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159427;9;5.00;6;1;2;3;12;23;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Los Animales FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159429;10;4.00;6;1;1;4;15;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Puerto de Vallekas;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159431;11;3.00;6;0;3;3;21;33;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;Raya vallekana;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24610;159424;12;.00;6;0;0;6;3;40;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ  G2;FUTBOL 7;SENIOR ;BLACKBULLS;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159438;3;13.00;6;4;1;1;22;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;Cariñosas CF;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159439;1;15.00;6;5;0;1;21;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;Dínamo vk;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159442;2;15.00;6;5;0;1;20;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;La Herradura;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159428;4;13.00;6;4;1;1;17;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;MATASAURIUS FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159443;7;7.00;6;2;1;3;17;24;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;LOS CANGRIS FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159446;8;7.00;6;2;1;3;16;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;Real Suciedad;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159444;5;9.00;6;3;0;3;12;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;NOTINGHAM MIEDO;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159441;6;9.00;6;3;0;3;22;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;INTERVIAS CF;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159440;9;5.00;6;1;2;3;14;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;Divinas FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159435;10;4.00;6;1;1;4;8;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;BADA VINK FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159437;11;4.00;6;1;1;4;20;22;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;BUTAN FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24611;159445;12;3.00;6;1;0;5;10;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS DOM MAÑ G3;FUTBOL 7;SENIOR ;RADIKAL LEMON;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159454;2;15.00;5;5;0;0;34;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;MS FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159449;1;18.00;6;6;0;0;26;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;GODFATHER FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159457;3;13.00;6;4;1;1;20;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;TIPIS FC;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159447;5;9.00;6;3;0;3;22;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;C.D. LOS YÉRBERNES;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159452;4;11.00;6;3;2;1;20;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;LOS HUEVOS F.C;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24609;159455;6;7.00;5;2;1;2;20;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL F7 SEN MAS SAB TAR G1;FUTBOL 7;SENIOR ;NBA FC;MASCULINO;Puente de Vallecas
